text,label
delivery tagged refused without attempt,0
send otp before payment,1
delivery not on time,1
delivery boy threatened customer,0
tracking sms required,1
nice service,2
delivered quickly,1
delivered on time,2
late delivery after many days,1
improve technology based services,2
delayed four days collected from store,0
fast delivery,1
call before leaving parcel,1
item not delivered but marked delivered,1
delivery faster than expectation,2
satisfactory service,2
return product request,1
wrong parcel received,1
excellent,2
bad delivery agent behaviour no response,0
bad delivery company,0
did not receive order,0
plz return product,1
interstate courier faster than local,1
amazing service,2
delivery agent refused to come upstairs,1
fast delivery good support,2
delivery agent should speak basic english,1
delivery contact details required,1
product size too small,1
delivery boy behaviour bad,0
fast service,1
need faster delivery,1
delivery boy rude behaviour,0
delivery took too much time,1
delivery on promised date appreciated,2
call before delivery attempt,1
delivery agent returned exact change,1
parcel still not received,0
delivery handled well polite staff,2
good service,2
parcel delivered to someone else,0
not good delivery service,0
return order requested,1
empty box received product missing,1
delivery agent cooperative no issues,1
wrong item received,1
product quality poor,1
excellent service,2
okay,1
perfect,1
dont deal with otp take signature in your copy of delivery slip otp can lead cyber crime,0
nobody come deliver courier have collect by me,1
very polite person,2
good work,2
my parcel not deliver me,0
very bad service,0
information message,1
Worst video kyc process,0
courier service very poor courier person never called and talked rudely,0
khagaul centre deliberately dont deliver prepaid material false customer not available remark,0
Bank Executive Pradnya Dhotre knowledge and guidance in account opening was best,1
provide delivery agent contact number when shipment out for delivery,1
courier person called first day then no follow up false status updated repeatedly,1
didnt receive on time very poor service,0
slow delivery,1
product not like panda,1
one day late but acceptable service,1
accurate delivery without haste,1
bank staff supportive explained everything clearly,2
packages delivered successfully without issue,2
delay in delivery,1
want return my order because different item received,1
display product good but received product very bad quality,1
wrong product delivered,0
otp verified but parcel not delivered,1
received wrong product please contact scam case,0
home delivery not provided had to collect from office,1
parcel already reached city but not delivered,1
Very bad experience app crashed during VKYC repeatedly,0
received safely without damage,1
ordered item not sent different item received,1
status shows delivered to unknown person,0
team delivered correct product to address appreciate effort,2
parcel delivered to unknown person please investigate,0
delivery agent called but marked not home incorrectly,1
area not serviceable delivery failed,0
best quality received,1
excellent experience overall,2
parcel delivered very late,0
wrong parcel received,1
delivery made to different address with proof,1
delivery delayed by one day,1
delivery delayed but finally received today,2
carton broken parcel damaged,0
order marked delivered but not received,0
delivery took too long unacceptable delay,0
parcel left at gate asked to collect,1
parcel damaged delivery agent refused return,0
order delayed more than a day repeatedly,1
delivery done without my knowledge,1
delivery boy polite hardworking appreciated,2
parcel stuck at hub had to collect myself,0
shipment delayed multiple times over a week,0
fraud delivery reported,0
worst delivery service refund demanded,0
staff behaviour extremely poor at branch,1
delivery completed even in rain appreciated,2
duplicate earbuds delivered instead of original,1
delivery staff left parcel with security without calling,0
delivery status falsely marked delivered,1
delivery too swift and smooth,1
fake delivery status consignee unavailable,0
delivery agent behaviour rude unacceptable,0
instruction manual requested in Hindi and English,1
delivery delay again,1
delivery agent deserves appreciation token,2
incorrect order delivered,0
delivery date changed customer support unresponsive,1
great service overall,2
wrong order delivered very bad,0
product delivered smoothly in good condition polite delivery boy,2
delivery reached district but not delivered for days,0
confidential letter delivered to wrong person security risk,1
late service unacceptable delay,1
delivery person should be reachable after call,1
delivery delayed with no update extremely disappointing,0
want to return product,1
delivery agent unprofessional behaviour,0
delivery refused to come upstairs,1
welcome kit not delivered yet marked delivered,0
package received safely polite delivery person,2
late delivery again,1
parcel wrongly delivered not received by me,0
shipment not delivered,0
customer should be called directly if unavailable,1
product not delivered to location had to visit office,0
delivery boy contact number should be shared,1
return requested size too small,1
deliver on time,1
wrong dispatch,0
bad perfume itna mehnga perfume isse acha fogg hai,1
good service ashwin david thank you,2
The choice of branch could have been provided to the customer,1
he very kind,2
behavior very good,2
let customer know exact delivery date instead of apologizing later,1
message timing of visit,1
not time delivery,1
not give delivery boy number,1
they did not call and handed parcel to unknown person,0
fast delivery on time,2
delivery of item ahead of schedule,1
lovely delivery person,2
shipment status wrongly showed incorrect address,0
open delivery not allowed box not opened by customer,1
delivery experience terrible,0
poor service,0
fake delivery item not received,0
soft spoken decent delivery person,2
not delivered had to collect parcel personally,1
want return product,1
parcel delay at bluedart manesar warehouse for two days,1
size not perfect colour damage,0
delivery delayed by one day from tracking system,1
received order at bluedart pickup point,1
delivery should be faster,1
too much delay in local delivery,0
back side middle edge broken,1
package not delivered,0
delivery person phone number required for tracking,1
wrong saree sent customer cheated wants return,0
delivery boy refused home delivery forced hub pickup,0
false delivery update rude supervisor behavior,0
delivery marked without placing order,1
delivery not attempted had to visit office,1
credit card delivery delayed despite location clarification,1
delivery handed to security gate but parcel missing,1
delivery delay complaint raised then delivered,0
order marked delivered but not received,1
delivery system should include call feature,1
delivery agent contacted only once then rescheduled repeatedly,0
delivery demanded full ID proof suspicious behavior,1
not delivered to home address collected from store,1
didnt receive my parcel,0
delivery service terrible despite correct address,0
box cut parcel tampered,0
order delivered very late extremely unhappy,0
delivery staff humble and polite,2
delivery agent phone number needed,1
forced hub pickup despite address availability,0
delivery man abused refused to come upstairs,0
delivery partner inappropriate behavior at window,1
status marked consignee unavailable without attempt,0
delivery very quick and smooth,2
quality unclear,1
size not fit want exchange,1
late delivery unacceptable,0
packet stuck at center since Wednesday,1
delivery partner extremely rude worst experience,0
delivery boy extremely poor performance,0
fraud order wrong item sent,0
shipment not delivered,0
delivery marked delivered without receipt,0
delivery boy lied about availability,0
delivery agent polite professional,1
delivery discarded at wrong doorstep without call,0
parcel not delivered timely,0
wrong system update no courier received,0
delivery lady behavior not good,0
delivery person polite patient satisfied,2
very poor service,0
return kro,1
delivery boy agent good behaviour respectful blue dart service,2
no one can beat your service keep it up,1
didnt get my delivery expected early,0
Without delivering marked delivered false service,1
product ordered different received different,1
delivery slow and late,1
delivered to wrong person not received,0
do not buy product quality poor,0
option to choose delivery date required,1
delivery agent did not come for delivery,1
delivery boy unresponsive had to collect from office,0
item not delivered no call received,0
documents delivered to unknown person without verification security issue,1
open branch in my area,1
fake product vermi compost received instead of herbicide,1
earbuds box scratched poor product quality,0
delivery boy sandeep rude behaviour,0
delivery not attempted had to collect from office staff rude,0
delivery partner rude misbehaved,0
poor fabric quality,0
parcel not received but marked delivered explain,1
delivery agent did not call status shows delivered,0
delivery agent marked self delivered,1
delivery man irresponsible no local office number,0
delivery boy rude left without delivery then returned,0
tracking details should be shared before delivery,1
fake delivery nothing delivered,1
delivery time needs improvement,1
delivery person did not call even once,1
video kyc smooth secure delivery with minimal id sharing,2
very poor logistics service,0
shipment not received,1
delivery attempted marked consignee unavailable falsely,0
order wrong item delivered,0
delivery boy rude but at least delivered order,1
no home delivery available,1
order different from shown,0
had to pick order from store not delivered,0
service commitment only words not action,1
delivery agent should not shout customer name publicly,1
passport delivery charged extra incorrectly,1
didnt receive item,0
delivery boy didnt speak address parcel not received,0
delivery boy asked extra payment not acceptable,1
delivery refused home delivery forced hub pickup,0
delivery delay despite complaints,0
delivery agent not trained rude behaviour,0
delivery wrong location,0
delivery timeline unclear no response,0
delivery not attempted had to go office,0
fraud parcel delivered unacceptable,0
packet opened seal broken,1
product damaged in transit,1
fake parcel cardboard inside,0
no customer care contact courier unreachable,0
delivery marked delivered without actual delivery,1
provide delivery time slot option,1
delivery staff rude wrong location refused actual address,0
wrong colour delivered exchange requested,1
false address error marked without call repeated delay,0
delivery status updated without delivery,1
delivery partner useless keeps item daily out for delivery,0
fake product delivered unhappy,0
delivery after many days unacceptable delay,0
delivery partner rude worst experience,0
order not received please share delivery contact,0
delivery agent lied customer not available,0
delivery done without OTP verification security issue,0
return requested wrong item delivered,1
delivery delay due to address error repeated issue,1
welcome kit not delivered even after week,0
delivery partner charged extra money unfair,0
courier marked delivered without call or visit,0
shipping on time but parcel stuck at hub,1
delivery agent handed parcel to watchman without informing,1
delivery service delayed 4 days for short distance unprofessional,0
courier did not deliver card claimed no response twice,0
order not received despite OTP given,1
too late delivery unacceptable,0
wrong parcel received,1
need local bluedart office to reduce delivery issues,1
forced market pickup not doorstep delivery risky for bank documents,1
shipment stuck at hub address error excuse repeated,1
first emi issue not satisfied,1
interest rate high for first time buyer,1
welcome kit delivery delayed over a week disappointing,0
delivery partner took extra money when customer unavailable,0
delivery team updated status without calling unacceptable,1
courier not delivered no call track immediately,0
passbook printing facility required at branch,1
hand over wrong parcel which doesnt belong me,0
deleverd wrong person,0
delivery not on my address very bad experience,0
delivery staff not fit,0
this time service bad,0
dont like this oder please return this product tq,0
delivery executive very rude unprofessional delivery address my office,0
very bad experience from blue dart,0
delivery person did not call and product not received,0
delivery status wrong falsely marked delivered,0
very bad service,0
courier guy didnt come door insisted pickup outside,0
delivery staff misbehaved while delivering documents,0
not deliver at mentioned address had to collect elsewhere,0
delivery delayed with no information provided,0
toxic delivery behaviour forced pickup from hub,0
delivery agent rude and unprofessional,0
very bad cloth quality,0
payment failed due to network issue,0
very late delivery,0
delivery staff refused doorstep delivery and misbehaved,0
fake parcel delivered fraud reported,0
they raised failed delivery without calling,0
horrible service experience,0
company cheated wrong product sent fraud,0
delivery guy rude behaviour,0
very very bad experience with bluedart,0
bad quality material not satisfied,0
very bad delivery no response from delivery boy,0
worst ever service,0
delivery guy didnt call marked delivered,0
rewari bluedart service very bad village delivery refused,0
product not delivered according to address,0
delivery wrongly marked attempted no call parcel broken,0
name of delivered person incorrect unprofessional,0
my parcel arrived at blue dart store in november,1
size extremely small,1
not received parcel yet,1
continue with same spirit,1
different shade received,1
order delivery delayed by full day beyond schedule,1
let delivery happen,1
all good overall,1
missing item in box,1
on time delivery but neutral feedback,1
shipment not delivered yet very important,1
never received courier only delivery message received,1
nothing to say,1
work seems impossible,1
all fine overall,1
reliable service but no strong feedback,1
order changed money taken refund requested,1
easy way of account opening,1
delivery delay noted,1
exchange requested size issue,1
experienced staff,1
please return my order,1
receiver name written incorrectly,1
delivery delayed by one day,1
request for credit card information,1
delivery boy behaviour acceptable,1
delivery received accurately,1
shipment not delivered had to collect personally,1
slow but safe delivery,1
professional service,1
status shows delivered but not delivered,1
fast service but average experience,1
product not delivered but feedback message sent,1
scope for improvement in online kyc,1
prompt polite delivery person,1
pathetic experience but not abusive,1
one more item missing,1
delivery took whole day,1
request faster delivery time,1
packaging acceptable,1
expected delivery date not met,1
satisfy with service,1
late service despite urgent charges,1
leave packet outside security concern,1
call before delivery requested,1
delivery at door requested,1
number wrongly updated in company system,1
consignment urgent but delivered late,1
status transparency requested,1
self received parcel,1
consignment not received yet,1
parcel taken back by delivery person,1
order late but service okay,1
item missing in parcel,1
damage screen monitor received,1
delivery late by one day,1
fast delivery neutral experience,1
delayed delivery,1
cannot receive parcel yet,1
physician regular customer neutral feedback,1
well service but nothing special,1
no unnecessary calls prompt delivery,1
shipment called to alternate place for delivery,1
hello sir delivery nahi mila hai,1
reliable courier overall,1
friendliness professionalism average,1
do not receive yet,1
dont receive any call,1
delivery boy decent requested advance contact,1
product missing,1
fraud courier payment concern raised,1
product out for delivery on expected date,1
box squished inside,1
after day effect,1
want return jean,1
wrong size received,1
delivery done to someone else without intimation,1
all services are good,2
great service,2
delivery boy polite and respectful,2
very excellent service,2
already service good,2
easy account opening good experience,2
delivery person good behaviour,2
excellent work,2
timely systematic delivery,2
delivery executive patient and helpful,2
very good experience with staff,2
good service,2
satisfactory experience,2
awesome experience,2
delivery on time with tracking updates,2
staff behaviour cordial no change needed,2
prompt service delivery,2
received order near location on time,2
good courier service,2
very good service overall,2
super fast one day delivery polite staff,2
best service,2
great experience exceeded expectations,2
keep it up,2
good delivery experience,2
very good delivery service,2
nice experience,2
good communications and response,2
great job thank you,2
reliable service always,2
great job delivery team,2
service really good,2
good service on time,2
just keep up good work,2
it good delivery fast and safe,2
very nice experience despite small delay,2
very good service in this courier,2
your service very good thank you,2
prompt polite delivery appreciated,2
good man good behavior,2
delivery perfectly before time,2
please deliver my passbook properly,1
very polite behaviour of delivery man,1
good time bound service,2
it good,2
not good not bad,1
Coming from ICICI bank my experience has been great while opening the account knowledgeable staff helpful service,2
Satisfied,2
good service,2
good work,2
very pathetic service,0
Please provide the delivery boy number to know delivery status,1
yes before opening account branch staff promised visit but never came online process was smooth,1
receive,1
delivery person very rude no civic sense,0
totally unprofessional behavior,0
delivery boy very friendly and polite,2
delay as per expected date,1
service not good,0
partial order missing,1
very very bad service,0
important document security measures need improvement,1
excellent experience overall,2
delivery person did not come home asked to collect parcel bad service,0
parcel delivered to apartment security without consent unacceptable,1
branch promised wealth account but did not deliver commitment poor experience,1
delivery person asked me to collect parcel otherwise postponed delivery,0
delivery staff never contacted had to visit office myself,1
parcel not received,0
fast delivery,1
very good service,2
delivery executive rude unprofessional delivered at wrong location,0
delivery on time with proper tracking update,2
delivery person did not call parcel not received,0
delivery status wrongly marked delivered without call,0
courier guy insisted I come downstairs to collect parcel,1
shipment damaged and delivery status updated incorrectly multiple times,0
scope for improvement in online KYC verification,1
pathetic experience with service quality,1
order not received,0
payment failed due to network issue,0
very late delivery,0
delivery staff misbehaved while handling check book,0
package delayed without any information,1
delivery rules violated forced pickup from hub,0
expected delivery date not met,1
thank you delivery team good service,2
order marked delivered but item not received,0
rude behaviour by delivery partner,0
secure delivery appreciated,1
delivery delayed by one day though reached hub earlier,1
fraud parcel received instead of original item,0
delivery agent did not call falsely marked unavailable,1
excellent banking app and features,2
delivery staff left parcel at security without verification,0
extreme poor delivery service address known still delayed,0
refund requested for poor quality product,0
delivery agent attitude very good,2
order not delivered,0
frustrating slow delivery extremely disappointed,0
nothing to add keep delighting customers,2
very poor service overall,0
product defect received,1
product outstanding quality,2
delay in delivery,1
parcel stuck at center had to collect personally not worth delivery fee,0
delivery boy dropped parcel without handover poor practice,0
credit card not delivered yet,0
wrong product delivered please return,1
excellent service,2
no proper delivery had to carry parcel myself,1
polite well behaved delivery person,1
delivery delay with false premise closed update very poor service,0
very good service,2
parcel not received for a week had to collect from office,0
out for delivery in morning received after evening,1
parcel delivered to different address without OTP,1
package damaged externally improve delivery quality,1
account opening process very fast app and staff excellent,2
delivery executive did not call first day restricted area excuse had to self collect,1
no one called for delivery,1
service very bad,0
rare polite and humble people appreciated,1
shipment not received address marked wrong then falsely delivered,0
amazing order experience,2
sound quality not good,0
rude delivery person behaviour,0
false customer not available update extremely disappointing,0
wrong item delivered unfair want return,0
delivery person lacks customer behaviour will not recommend bluedart,0
delivery boy not calling from authorized number,0
delivery marked completed before actual delivery,1
prompt delivery everything perfect,2
product not working want return,0
delivery boy behaviour very good,2
late delivery,1
mobile cover small size issue,1
bad service,0
critical bank document marked delivered but not received,1
weight missing in parcel received less quantity,1
delivery boy demanded money misbehaved refused floor delivery,0
delivery boy asked extra money,1
courier not delivered,0
delivery good though slower than amazon flipkart,2
order yet to be delivered,1
very poor delivery service,0
do not recommend bad delivery service,0
delay in delivery,1
seamless banking process zero balance and app improvement suggestion,1
delivery service extremely poor no parcel received,0
late delivery issue,1
delivery boy very rude,0
extra charges taken very bad service,0
debit card not received overall banking experience good,2
great delivery service on time,2
please avoid delivery delay,1
delivery staff not interested left parcel with security item missing,0
very late service,0
rude behaviour towards family member,0
COD change required suggestion,1
delivery returned by partner without reason,0
awareness about interest rates suggestion,1
fake delivery status without calling customer,0
no door delivery had to go office,1
unsecured delivery without OTP verification,0
fraud delivery reported,0
order delivered very late,0
best service experience,2
open box delivery concern,1
asked to collect from different location,1
product information missing no contact number,1
fast delivery and good interaction,2
OTP taken on call but parcel not delivered,0
fake item received,1
received only partial offer product,1
unable to get local language support customer care,0
item not delivered,1
good performance delivery team,2
very poor experience,1
please deliver faster,1
delivery delayed at hub without intimation,0
plant damaged due to poor packing,1
unable to track package location,1
wrong colour product received,1
misleading customer unacceptable behaviour,1
gift pack missing damaged product,1
everything good packing and time management excellent,2
order never reached me,1
on time delivery satisfied,1
delivery delay again,1
delivery executive misbehaved take action,0
third class product quality fraud complaint,1
wrong consignee remark incorrect attempt update,0
wrong delivery updates should not be done,1
delivery boy contact number should be visible,1
very polite experienced delivery person,2
warehouse staff lacks customer ethics,1
service centre behaviour not satisfactory,0
shipment not delivered but marked delivered,0
wrong colour received,1
agent should explain document security clearly,1
exchange request,1
delivery executive polite and knowledgeable,2
consignment not delivered but status shows delivered,1
excellent customer service always reliable,2
empty box received,1
delivery boy did not call second attempt but delivery fast,2
multiple delivery attempts without calling forced self pickup,0
bank service unprofessional unacceptable behaviour,0
product exchange required wrong item delivered,0
service very slow bad,0
best experience,2
order not received yet,0
forced to spend money to collect parcel,0
very bad packing,0
delivery smooth and prompt,1
third party delivery without consent,1
used product received want return,0
wrong and missing products received,0
available at home but marked unavailable by local team,1
delivery office pickup required,1
very very bad experience with bluedart,0
service extremely poor unacceptable,1
forced pickup due to false refusal remark,0
service needs improvement,1
consignee marked unavailable without call,1
excellent service by delivery partner,2
delivery not done but marked delivered,1
delivery refused without call had to go hub,1
kotak bank service not available in small city,0
dress completely different from image want return,0
request clearing old obligations otherwise service good,2
delivery boy arrogant behaviour,0
great service by staff member yatin,2
good,1
thank you for delivering my awaited item on time in good condition,2
delivery person very polite and professional,2
service delivered on time as promised,1
no proper delivery information no call received,1
wonderful banking experience with idfc,2
ordered one product but received another,1
do not delay service,1
delivery agent behaviour rude and impatient,0
wrong item delivered without informing family member,1
bad quality product received,0
courier not received,1
false consignee unavailable status updated without contact forced office pickup,0
poor packaging and damaged handling,0
parcel not delivered to me,1
bank charges slabs not explained clearly before account opening,1
bad delivery service experience,0
delivery completed smoothly and on time,2
had to pick up parcel from store myself,1
order offer mismatch buy one get one not honoured,1
very nice delivery experience,2
perfume packaging damaged and disappointing,0
overall smooth banking experience helpful staff,2
delivery delayed due to misrouting,1
name mismatch no confirmation or call received,1
high value parcel delivered without OTP verification,1
excellent experience overall,2
no delivery contact but parcel marked delivered unacceptable,0
late delivery by one day,1
card not delivered,0
welcome kit missing cheque book,1
fraud empty box delivered serious issue,1
no door delivery in some areas please improve,1
parcel received safely though delayed acceptable,2
service is reliable and good,2
present service good additional authentication appreciated,2
parcel not received,1
delivery staff non cooperative rude tone,0
delivery marked complete but product not received,0
very bad service overall,0
order not delivered suspected fraud,0
repeated late delivery despite work from home presence,1
fake item delivered fraud case,0
service perfect,1
excellent overall experience,2
very happy with bank services,2
product not received,1
delivery partner very good,2
cheated with wrong product,0
delivery pending,1
fast reliable delivery service,2
delivery on time polite behaviour,1
please inform at least one hour before delivery,1
satisfied overall,2
delivery delay and rude staff behaviour,0
delivery agent provided good polite service,2
wrong shipment received,0
order quality not acceptable,0
delivery date missed expected earlier delivery,1
delivery experience not improved disappointed,0
very good service consistently,2
delivery partner did not call and product not received,0
return order requested,1
delivery status incorrect no call received,0
received order away from my location but handled well,2
provide valid information to customers,1
courier boy did not come to door asked to come outside,1
damaged shipment due to wrong updates,0
online kyc process needs improvement,1
very poor service language and behaviour unacceptable,1
thank you service appreciated,2
polite prompt delivery person,1
cloth quality very bad,0
pathetic experience overall,1
unprofessional delivery staff behaviour,1
order not received yet,0
missing item in parcel,1
payment failed due to network issue,0
delivery took whole day,1
fast delivery compared to previous orders,1
delivery boy behaved well,2
very late delivery,0
need faster delivery timelines,1
delivery staff misbehaved during document delivery,0
packaging was proper,1
wrong delivery address forced pickup,0
delay due to delivery person leave,1
called for directions and delivered intact,1
professional delivery service,1
parcel not received,1
received parcel on time,1
package delayed without information,1
toxic delivery behaviour forced pickup threats,0
delivery date not met,1
satisfied with service,2
too late service for urgent parcel,1
rude behaviour reported,0
wrong item delivered,0
secure delivery concern leaving packet unattended,1
everything good keep it up,2
very good overall,2
banking kyc process feedback needs improvement,1
rate pant finishing poor,1
delivery at door requested,1
mobile number wrongly updated in system,1
fast service by delivery boy,2
urgent consignment delivered late,1
delivery person did not contact repeatedly,0
super fast one day delivery excellent,2
no responsible office staff,1
best service overall,1
delivery authentication otp policy suggestion,1
status transparency suggestion on website,1
self collected parcel,1
great experience staff support appreciated,2
worst banking service unacceptable,0
consignment not received,1
fake parcel received fraud,0
delivery attempt marked without calling,0
keep it up,2
delivery staff talked rudely,0
good delivery experience,2
parcel taken back by delivery agent,1
horrible service experience,0
order delivered very late but service ok,1
company cheated wrong product delivered,0
screen monitor damaged on arrival,1
delivery before promised time appreciated,1
nice experience overall,2
home delivery unavailable forced other village pickup,1
product not received,0
excellent communication and response,2
delivery delayed by one day,1
great job thank you,2
fast delivery service,1
rude person encountered,0
parcel delivered to wrong person,0
worst experience no delivery attempt,0
delayed delivery,1
very good experience,2
package delivery confusion recipient mismatch,1
reliable courier service,2
long term customer trust appreciated,1
relationship manager excellent,2
prompt delivery without unnecessary calls,1
material quality poor dissatisfied,0
delivery boy rude behaviour,0
shipment called to alternate location,1
no response from delivery boy,0
worst service ever,0
service on time and good,2
not applicable,0
delivery not received,1
professional behaviour appreciated,1
local service unavailable issue,0
delivery guy did not call marked delivered,0
not received yet,1
delivery boy decent on time but contact number needed,1
missing product in parcel,1
ok thanks,1
very good experience overall,2
courier fraud paid order scam,1
product not delivered as per convenience,0
nice service overall,2
excellent delivery experience,2
did not receive package unknown receiver,0
out for delivery as expected,1
fast and safe delivery,2
prediction date not accurate but service good,2
reliable service always,2
no call just delivery message received,0
great job delivery team,2
package crushed internally,0
wrong delivery attempt updated falsely,0
excellent courier service best shipment,2
service really good,2
want return jeans,1
wrong size delivered,1
wrong receiver name unprofessional,0
delivery without consent unacceptable,1
very fast service,2
No,1
bakwaas deepak mujhe call nahi karta hai pata nahi kaha deliver kar deta hai,1
no pickup details company tied with fraud sellers,0
professional support,1
good,1
delivery schedule unclear,1
please complete delivery within stipulated time,1
very good,2
loan id requested,1
good service and good person,2
nice,1
delivery delayed no response after first call service bad,1
item not delivered yet,1
please share tentative delivery time in advance,1
delivery boy lazy forced office pickup unacceptable excuse,0
please do not cheat customers,1
product not delivered to me,0
did not receive item,1
package roaming with rider no update forced hub pickup,1
order marked undelivered falsely though family present,1
idfc first bank is very good bank,2
too much repeated information given,1
excellent,2
scammed,1
great service,2
nearby shop delivery via otp forced bad service,1
very very bad service not recommended,0
address delivery failed network issue poor service,0
attitude problem with delivery staff,1
item not received,0
no alternative contact used ivr flagged spam parcel delayed,0
order delivered very late after month,1
delivery correct suggestion to call before arrival,1
self pickup,1
fabric quality very cheap,1
service good,1
completely different saree received,1
yes,1
good behaviour,1
product not delivered,0
excellent professional timely delivery satisfied,2
thank you,1
satisfied,2
best service,2
good service,2
well,1
good service agent delivered safely after retry,2
not received yet,1
fast good service,1
best service,2
product quality issue,1
no important need,1
delivery at wrong place,0
very good,2
wrong product received fraud website,0
exact delivery time should be informed,1
not received,1
very good behaviour,2
good but first card delivered to old address verify call needed,1
no call no update long wait cancel if not delivered,1
package damaged powder spilled barcode damaged,1
very nice service,2
parcel not received,1
prioritise same day delivery once reached hub,1
item not delivered delivery person rude unable locate address,0
atm card received but google services not working please call,1
client not informed delivery falsely marked received,1
delivery boy behaviour bad,0
good service,2
good performance,2
professional delivery,1
did not receive parcel,0
delivery guy unprofessional rude manners,0
disgusting service,0
delivery executive rude parcel not delivered,0
excellent service,2
blue dart brand trust,1
cash payment issue,1
good job,2
pathetic delivery and customer care never recommend,0
courier not delivered but system shows delivered,1
smooth nre account opening experience appreciated,2
delivery staff not cooperative,0
office staff disappointing,0
please dont make this compulsory,1
not so good,0
parcel reached hub delay after that,1
false consignee unavailable update without attempt,0
delivery marked unavailable without call repeated issue,1
forced self pickup despite paying delivery charges,0
not my courier fraud message received,0
happy,2
good service,2
want to return product please help,1
product unsafe not working refund or exchange,1
remaining order missing,1
hello,1
cancel order,0
good performance,2
product damaged,1
helpful,1
quick delivery,1
nice experience,2
no call from delivery agent forced office pickup bad service,0
not happy,0
delivery not at our address,0
order not received,0
no call hub claims delivered,1
incorrect address reported intentionally,1
delivery too late,0
extremely poor service fake premise close updates,0
great service no complaint,2
delivery delayed need proactive communication,1
do not ask for otp,1
delay many days no proactive update,1
very good service,2
reach final round,1
thank you bluedart delivery agent,2
need return,1
not received,1
good service,1
very good nice,2
no inquiry number available poor support,1
parcel delivered to someone else urgent redelivery needed,1
hassle free,1
packaging broken not satisfied,0
service not available in village,0
item not delivered falsely marked address unavailable,0
fast service hdfc bank,1
nice work,2
worst service ever,0
please call before delivery otherwise service superb,2
all good,1
location awareness needed,1
very poor delivery forced office pickup after week,0
delivery boy promised delivery but delayed,1
delivery staff rude payment issue humiliating behaviour,0
excellent delivery boy good job,2
great service,2
stop scamming customers via loan disbursal,0
no issue,1
item missing,1
good service,2
want return product,1
very fast delivery,1
not received order,0
nice service,2
false door lock status blatant lie,0
item not received,0
delivery person info needed,1
delivery promised november but delayed,0
cancel order,1
package broken very bad,0
no suggestion,1
marked delivered but not received,0
uncoloured old looking product,0
all is well,1
fake product,1
very nice,2
late delivery wrong tracking updates no attempt,0
no call received on delivery,1
not proper service,0
not received shipment,1
delivery message received but parcel not delivered,1
parcel thrown near wrong building unacceptable,0
security guard delivery should not happen,1
impressed,2
delivery delayed followup needed,1
wrong size received need exchange,1
very bad service forced office pickup,0
always good service,2
very good,2
package not received,1
no contact forced pickup,1
no verification risky delivery,1
poor service,0
urgent courier not delivered irregular answers,1
very bad service,0
live tracking needed,1
not yet delivered,1
fake item received,1
great timely delivery,2
excellent service,2
marked delivered without contact,0
very poor overpriced service,0
very nice,2
left at door very poor service,0
colour changed bad,0
delivery message received but parcel not,1
card not received,1
wrong person delivery,0
not delivered,0
awesome,2
ekyc agent unnecessary but appreciated,1
delivery person should call alternate number,1
service as per plan,1
did not come on scheduled day,1
fast smooth service thank you,2
delivery marked but not received scam,0
nothing improve,1
keep doing what you do,1
best delivery service ever,2
quick delivery thanks,2
did not receive courier,0
wrong item delivered police complaint,0
very good,2
not received parcel,0
delivery box compromised suspect replacement,0
delivery marked but not received scam,0
great service,2
punctuality and regularity important,1
does not wait even one minute rude delivery,0
not received order please ensure delivery,1
wrong order please call me,0
good enough,2
product not delivered,0
improvement seen delivery system better now,1
best service,2
fake delivery attempt,1
very very bad service,0
worst experience ever,1
product damaged on opening please take back,0
very bad delivery boy not attend call,0
worst service ever delivery boy did not come and submitted fake details,0
good,1
tracking report incorrect falsely marked door closed,0
good service,2
very bad service,0
order not same,0
delivery agent extremely rude,0
bad service received,0
not received at all,1
delivery person damaged doorbell by continuous pressing,0
excellent,2
good,1
delivery agent drunk and spamming calls,0
bad delivery executive,0
good,1
good service,2
very prompt delivery executive,2
thank you debabrata da,1
delivery agent number should be shared,1
very bad service no delivery attempt,0
order not received,0
stop harassing for feedback calls,0
timely delivery not done across regions,1
blue dart failed to deliver important document,0
nice job,2
bad product,0
please return item,1
defective product want return,1
delivery not attempted but resolved after complaint very satisfied,2
excellent service,2
good service,2
doorstep delivery no unnecessary calls satisfied,2
very late delivery,0
wrong product received,0
staff behavior not good,0
shipment delays observed,1
delivered to wrong person,0
delivery agent refused doorstep delivery,0
parcel not delivered yet,0
parcel delayed despite multiple complaints,0
received wrong product,0
delivery message shown but item not received,1
good delivery,2
good service delivered on time,2
excellent experience,2
parcel thrown inside gate unacceptable behavior,0
return requested,1
good service,2
tracking good delivery speed needs improvement,1
order not received after payment,0
good delivery boy,2
good service decent timely delivery,2
keep up good work,2
fast delivery,1
nice service,2
exchange requested return order,1
great,2
good job no advice,2
share delivery date time in advance,1
order not received,1
very late delivery,0
delivery agent threatened order cancellation,1
premium service expectation not met,1
very bad service,0
very good service,2
excellent,2
deliver within estimated date,1
no follow up,1
easy delivery,1
great experience,2
credit card pin delivered to watchman security issue,1
credit card not received,1
staff rude communication,0
good service,2
please return my order,1
wrong product received twice fraud,0
prepaid parcel not delivered at door cod delivered at door,1
quick service,1
delivered without actual delivery,1
parcel misplaced warehouse pickup wasted day,0
excellent work,2
very good service,2
satisfied,1
fraud different product received,0
customer service needs improvement,0
transparent packaging requested,1
