text,label
Good. Delivered in time in good condition.,2
One of the worst courier experiences I?ve ever had. My package was supposed to be delivered by 23 may but it?s been delayed with no updates,0
I have not received the package and it shows delivered,0
Cheated with order and please reyurn,0
Nice ap ha,1
Good dedication,2
Kudos to BlueDart_ for their outstanding service!My parcel was delivered on time,2
Your delivery guy requested OTP even before delivering the package,1
It's already best service center namaste I hv seen my name as per,2
Good service . Thanku,2
Excellent Working Condition,2
Ok courier man,1
Accurate and trustworthy,2
the delivery was on time and the behaviour of the delivery boy was also goodthe quality of the profuct was awesome,2
The guy was soo good in talking,2
Increase your staff,1
Whare is my parcel??,0
The delivery process is so comfortable and the guy who has delivered is well and good,2
It's the brand and it's service quality we rely on.,2
It was not delivered and bluff by the delivery personal. In system it is showing as delivered,0
Got a text from bluedart last minute so i wasn?t home. Would prefer if it came earlier,1
Already better no change i want,2
Please tell your delivery partner that they should either deliver the parcel to our home or not accept the parcel at all if they cannot come to our exact gate. We have to travel 8 kilometers to collect it .,0
Very fun delivery people,2
Really good and fast courier service,2
Most third class service. Customer care number is not received by any person(human) After despatch took lot times in transit unnecessarily....the object comming from only even 10 or 12 km away taks 3 working days for you.ENABLE A PROPER HUMAN INTERACTIVE PHONE NUMBER SO THAT PEOPLE CAN REACH YOU IN EMERGENCY NEED.?,0
Supperrrr,2
Blue Dart is always number 1.Keep up the good work people,2
The delivery process was very convenient and secure. Thank you,2
On time delivery did the delivery arrived as expected,2
Bhut ghatiya service hai khud Jake Lana pada Blue dart office se,0
Nice ? sirwish good dilevery,2
This is a very good service brother ok,2
He quickly deliver my parcel,2
It was all goood,2
Ghjhg,1
Service is worst. Delivery agent don't reattempt delivery n keeps on updating false tracking status . My special thanks to Mr.Pankaj from bluedart hurdkeshwar nagpur office he arranged to deliver item from office after complaint is done against previous delivery agent. He himself find out shipment n delivered. This was only good thing happened..thank you pankaj good job at end moment.,0
Bottle was broken into pieces,0
Polite and nice person.,2
Jsjdhdj,1
Delivery good time,2
Not working good,0
Thank you for good service for blue dart ??,2
Best service provide kotak mahindra Bank I am happy,2
Bahut badhiya service timely delivered,2
Your service and your staff are very good. Their behavior is excellent. Thank you so much for delivering my parcel on time and in perfect condition.,2
My parcel even being in Blue dart office Imphal,0
Dilevery boy is very good person and cumnucation bevebior very good,2
Very poor service by delivery boy always fake attempt,0
Delivary staff tried to delay delivary,0
When package is out of delivery,1
Ok item received,1
Not delivered for door step,0
Nice delivery pason good service Akshay nice work ???,2
Staff is good. On time,2
I think its fack,0
On time parcel mil gyi,2
Reliable and prompt service. Excellent behaviour of professional.,2
It's really a good experience with this courier.Excellent service...,2
Package box is open when it delivered.I was in emergency that's why I didn't return this product or else If i saw the person who package this product I will throw this in his face such a cheap work ethic fellowship.,0
My passbook ie not delivered to me,0
The product was safe and fine..,2
Your service is nice thankyou,2
Still I didn't receive my atm card I don't want with whom he gave my debit card,0
Best thanful friend ?,2
Awsome and professional delivery servive,2
Update 1 day before you guys deliever the product.,1
delayed by three days,0
Good service ? 10/10,2
When parcel is reqched destin and out for delivery assign a good person who know minimum to contact with customer,1
The checkbook I haven't received,0
Delivered in no time.,2
Interaction with the delivery guy is good. Keep your work like this forever.,2
Blue Dart service is good,2
I have to go to the bludart office and have to collect my order the delievery boy did?nt carry my order by saying its very big and delayed it for 2 days after that i went to bludart office then i got my order,0
Well done delivery boy!,2
God sirvesh,1
Better thn i thght.,2
Vbgg of,1
G g rbd,1
gentle man deliver me courier,2
Order returned due to small size,0
Received ok and before time.Thanks,2
Convenient easy to communicate,2
I made payment for 3 items but received only 2 items.,0
Delivery boy is good service ???,2
Bluedart is best service,2
Very good and fast service. My order arrived 2 days early,2
Please inform name of delivery agent to enable to adjust the time of delivery.,1
Extremely disappointed with the way this delivery was handled. Delays,0
I don't receive one item,0
Everything is perfect. Fast delivery. Delivery person is very polite and cooperative.,2
Amazing delivery boy? like him so much,2
On 27-05-2025,1
It was easy to get my parcel,2
Very polite behaviour & helpful too .. pls keep staffs like him more in future,2
He is good sincere and humble,2
Dilevery happened faster than i assume,2
He is very polity and kind,2
Was delivered to another flat  and they called and I went and collected,1
Delivery person was not ready to wait till we open the door. He wanted us to stand near the door and be ready to open immediately on ringing the door bell,0
fast delivered ?,2
Bgu,1
Delivery status update goodDelivered earlier,2
Delivery person is very good and,2
Need to mention delivery boy number,1
It is good but you should give time of delivery otherwise it's very nice experience,1
Damaged box and product.,0
Very bad servise,0
The delivery was supposed to to be done on 22nd may but it was delivered on 27th may. There was no update on the tracking details. It only said unable to deliver due to time constraints. I am very unhappy with blue dart this time.,0
We have not received any product and it is showing delivered to self.,0
Thank you for fast service ?,2
The guy was very respectful ?,2
I got wrong and fake products,0
The order is give different,0
Very nice service by Blue Dart,2
It's showing delivered but not yet received,0
Nice delivered ????,2
The product is   useless.....& The coridanater ..on phone using rugf launge... making fool to customer...,0
Satisfactorily delivered,2
Delivery partner nature is amiable,2
Don't change,1
Vry good person good job ?,2
Good  product MANJU MOHAN MUKHERJEE,2
polite and efficient,2
best performance,2
Dilevery is delayed,0
Not delivered home address delivery 10 km,0
Soon delivered,2
Good delivery boyy.,2
Really happy with delivery guy,2
Very very very very very good,2
Really friendly and respectful service,2
I loved the service and polite courier man,2
I received one of the best online service .Thanks to blue dart,2
Ordered on 11th may received on 27 th may . make delivery faster,0
Items are not good,0
Behavior of delivery boy is very kind,2
Fast and speedy delivery service,2
"First of all my parcel delivery date postponed by 2 days and on delivery date at morning massage come ""out for delivery"" and on evening message come your address incorrect or incomplete not even single call of delivery partner come to me and on next it again show out for delivery and at 4pm delivery boy call me and says I am coming in 10 minutes and at that time I received message that your parcel has been delivered and I did not receive any parcel",0
I am greatly impressed by the service.,2
Interaction with staff was good,2
I had Very good experience and the delivery man was also polite he just called once and I received with delivery on time.,2
Not reddy to keep it button,1
Debasish is a very good biker,2
Reliable services Thanks,2
Its good and very comfortable also,2
Very good service by  blue dart and their delivery person,2
GudProduct,2
Best services and fast delivery ?,2
You missed delievery of one product and the tracking shoes delivered,0
Please try to upgrade your delivery boys Behaviour,1
Good going & keep it up,2
Good service & Delivery man is also good,2
More than better,2
I was outside while shipment arrived. So I asked a photo for that . The delivery person not ready for that,0
Not at all this very best delivery,0
SupabGood,2
?rajesh,1
WhatsApp tracker,1
Job well done ??,2
I didn't received any parcel even I don't know what kind of parcel is this and delivered on which address.,0
Gnjj,1
Good fragrance worthy price good experience,2
I very happy with you servicesThanks bluedart,2
Bzbbz,1
Thank u m loving the service,2
Delivery boy was quite decent and cordial in nature.,2
The best delivery app,2
Did u check this where it is come from... I get totally wrong and old clothes,0
2 days delay in delivery without giving proper information,0
Good work. Professional delivery,2
Excellent service because ours is a village.,2
Good service via Nitin,2
Its good no need to serve better.,2
Very nice bheviour and good man,2
The delevery agent behaviour was good. I appreciate him.,2
Good communication skills and services mindset.,2
yes very good,2
No accuracy details found,1
Wow??????????s,2
Delivery person was good with nice behaviour.,2
Nfne,1
Bhoat bakwas service hai,0
Good delivery but  too late,1
The delivery person was Good Even the product was good.,2
It's too good ??,2
Bestest..,2
Excellent service my the delivery agent.Very happy with the service.,2
Your  service is best,2
Graet behavior ini,2
Goat!!,2
Overall was an amazing service,2
Dilevry boy is too much good,2
Received wrong and damage delivery can you initiate refund,0
Delivery agents are nice,2
Thank you print shoppy Jaise maine order diya tha vaise hi mujhe deliver Kiya Gaya bahut khush hai meri Beti Maine beti ke birthday ke liye banvaya tha and good service thank you,2
Quick delivery and good behaviour,2
In your service you can provide the reschedule option for delivery before handed over the order to delivery person.,1
My product have not delivered too me and i have received msg your product has been delivered,0
? p,1
Thanku Bluedart Team??,2
It?s good as you r doing,2
Awesome... The delivery was on time I m happy with your service,2
Good agent!,2
Your delivery executive Ashok Kumar is very co-operative.,2
Sensor motion light is not working properly,0
Time jyada lga,0
Quality is not ok.. n name font is also not proper.. some letters are in large font n some in small..,0
delivery process is very slow.... please go for better service in future.,0
Messaging probable time of delivery,1
Your service is good. Reached my order in time. I am happy. ??Thumbs up for the delivery person too ?,2
Like ieGood Always,2
My product is totally wrong ?,0
faithful products only can be do this.,1
Very good ? s,2
Service of delivery agent was very good,2
I am going for check my delivery status yesterday I got message undelivered for my order and failed order delivered without any call from delivery boy you send me message for undelivered and today I got call from delivery boy he told me my address location not in his route he delivered my order village pamal in medical shop he not going to my village.,0
Great service from the team,2
The Delivery Boy was on time,2
??? ?? ???? ????? ????? ?? ?????? ???? ????? ?? ?? ????? ???? ?? ?? ?? ?? ?? ????,0
Received wrong item and broke making fraud business,0
The package contains a container which has a Broken Cap so I cant accept the package ?,0
Blue Dart ke sath sabse Bura Anubhav,0
Amazing delivery executive. Deserves a raise,2
Never fail to give excellent service keep it up,2
the delivery guy?s behaviour is very good and very helpful,2
Maybe deliver a little bit more fast,1
You are doing well!,2
My shipment is delayed but it is showing that it has been delieverd,0
Thumbs up??,2
Pathetic service and received parcel after multiple follow up,0
Gjjg,1
Delivery guys was very polite and patient. 10/10 for delivery guy sachin.,2
The delivery guys is fabulous,2
Get verified on Truecaller,1
The are great,2
It's already better!,2
Nice & polite behave,2
Very good service and it is very rare that delivery partner is very good than other courier companies,2
Courteous and professional service,2
Very good handling of package,2
Good response time,2
Delivery speed and service is up to the mark.,2
Product is damag,0
Yesterday Order was not delivered mentioning as delivery was attempted and apartment was locked/closed. But there was no phonecall and delivery was not attempted. We have taken leave and waited for that order. It is complete disappointment.,0
Bewkuf bana diya,0
No issues with service at all. Wonderful on time service.. behaviour very good. Thanks,2
Delivery was done within 4 days of order which is great ?,2
"Your courier service is terrible and a joke. First you said delivery is on 24/52025 then changed to 25/5/2925. Then it was changed to 2 Jun 2025 then again changed to 27/5/2025. Does the idiots running bluedart realise the inconvenience you cause us. I had to reschedule visits to the Hospital to take my wife to be at home to receive your stupid delivery. Only you have ""Network connection delays"" . I am getting deliveries from Amazon",0
Worth the price sab product bahut achee hai,2
They do fraud with me,0
1)People have no courtesy 2) delivery man was upset that I did not have enough change for payment on delivery3) questioning unnecessary queries is unprofessional,0
Thank you so much. The delivery and service were good.,2
Very nice service and behaviour of the delivery person,2
Osam service,2
It was a very delayed delivery. No information given.,0
So so.....,1
Saman pura hi ni aya,0
Very very stupid people and delivery service.,0
Yes recommendable,2
Worst service. The person was not ready to listen and did not help in re-loading the boxes properly. His mobile no. is 8017675305. Troubled us unnecessary.,0
S it was good,2
Delay by 4days,0
Delivery was smooth and delivery man was kind and understanding,2
Great delivery. Always on time,2
Delivery was very fast and delivery boy Mr. Surendra singh was very helpful thank you for your service,2
Delivery was very fast and convenient. Delivery boy Mr. Surendra singh was very helpful. Thank you for your service,2
SHOULD BE PROVIDED FAST DELIVERY.,1
such a fake product deliverd,0
Wrong item delivered bed,0
Delivery time and person both are good,2
Product issue Order mentione--  camraReceived-- power Bank,0
Excellent service Good job,2
I need 9inch,1
Definitely good.,2
It's been 9 days since ordered,0
Very good service n behaviour,2
good by nature and fast in delivering,2
customer friendly delivery services,2
I have not a suggestions for you because your company to good.,2
Supper happy,2
AWESOME!!!,2
Well behaved boy. Nice.,2
Service excellent  he callede one time for the adress my address very difficult to find....,2
Cover is breaked,0
Worst staff behavior. He was rude enough to have a fight with my father. If possible,0
Awesome timeliness,2
I like it ????,2
Gud....,2
Mera atm aur cheque book tumhare bande ne kisi galat address wale ko de diya hai poora area dundh liya dophar se lekin abhi tak mera documents nhi mile usko bolo aake mujhe mera documents deke jaaye nhi to kal complaint kar dunga ye log sahi se service nhi dete hai,0
I asked to cancel agebt also canceled it accordingly,1
?nice very,2
Delivery guy was very good and talk very nicely..  appreciate his work,2
The product was not delivered and the delivery person has marked delivered on amazon app,0
Excellent service and staff are friendly.,2
U perfect ?,2
On time despite heavy rains!,2
There should be better inter departmental cooperation in your organization. 7,1
Delivery person isbon time and friendly,2
You are serving better no need to be better than better,2
Gfhg,1
nbb,1
Very good delivery boy ....good behaviour ? nice..,2
Smooth and Nice delivery person Talk very politely Very good service,2
It took a lot of time for me to reach my delivery. My package delevery postponed 2 to 3 times. The one who should have the first preference for delivery to deliver at right time,0
Appropriate n good service . Thanks All the best !,2
Service person is very good and humble. Timely delivered boxes.,2
Very polite and respectful delivery man and their behaviour,2
Better to improve tracking details & providr delivery agent contact number,1
East or West,1
Fraud I'll apply for 1+1 offer but I received 1only,0
Vary dood,2
Delevery man was very polite,2
It' fake item....,0
Very very good serl nivice p,2
I want to return my order and i want my money back the product is very bad I have changed it many times but the product is not getting hot,0
The delivery agent was prompt. I got the delivery at 10 in the night. He is definitely hard working guy.,2
Amazing service.. keep up the good work. Thanks Team.,2
Good job v,2
10/10 for delivery patner,2
I am very happy.Delivery is wonderful.,2
Service is better. Nice work. Delverd on time,2
I am happy blue dart service,2
Delivery girl was great with her work and behaviour,2
Delivery boy was talk very rudelyAnd delivery issue like delayed in delivery,0
Good Work blue dart,2
The bottle of the face wash was leaking. Looks like the packet has used the face wash already. I have received the empty bottle.,0
Good ? time dilivery,2
Delivered between 10am to 3pm is best for me,1
BUY FOUR PIECES BUT DELIVERY TWO PIECES WHY ?,0
Nice package and dilivery agent is very good,2
Super fast service thankyou Blue dart,2
Good behaviour office worker,2
The card was damaged in transit and the associate hid the card from me before taking my signature to confirm delivery and then refused to take the consignment back when I asked him to.,0
V good v good service ? Harsh sir,2
I am not received the product.,0
Your services are too good?,2
Best delivery person Very polite and always on time,2
U guys are doing fine,2
Perfect rating 10/10,2
The box was damaged and some products are missing .. hence Herbalife company had sent all the products.,0
supeb service...,2
Fastest delivery very good job???,2
I always loved Blue Dart courier n it's delivery agents r quite polite and responsible.,2
We receive wrong product... ?,0
Your service is the best I using first time online delivery and it made me easier and great Thank you so much ??..,2
It was professionally done,2
Best ?  very humble person,2
I haven't receive the order,0
Txn,1
I had exchanged a shirt with snitch..your delivery boy called me..I want your return..I asked if you are blue-dirt..he said no I am from Flipkart..so I said there is no return from Flipkart...and got my order-4711762 cancelled. Now we will see what you do.,0
Please do call few more times the customer and share the delivery person number to customer so that even if call is missed they can call back and co ordinate properly,1
My courier is missing please details and call . delivery boy not coming my home and no call please call me and my courier details,0
You r fraud tum log sab chor ho customer ko fasate customer ko loot te ho jo product order karte vo nahi dusra dete ho customer koJab Return karne ke liye kehte to aate nahi mobile number Block list me dal dete ho tum log dab ki sab chor ho,0
Very good and well deceiplined,2
This item  is very poor.Not the same product what I ordered,0
Delivery boy is so humble and contact free delivery fast delivery,2
Great and effort less and seamless and fast service.Thanks Bluedart team.you are the best.,2
Order is not exject which I am ordered. It's too cheap and wastes product. How I return it there is no return option.,0
Service is very good & fast,2
Faster delivery I guess.,1
My parcel damaged,0
Perfect delivery. Thanks.,2
great service kind behaviour ??,2
The delivery boy didn't call me for give a parcel,0
Fraud product. Please help me to return this item.,0
Fraud items send me,0
Greatest service ever?,2
Over let the product,1
Worst deli,0
Very bad behavior of delivery man,0
I didn't receive my item and they were Mark item is delivered ?,0
Nothing to share specifically.,1
Delivery agent was good ?? and also polite,2
Nice Services Provided by Blue Dart ?,2
I want to return call me connected,1
Extra delivery charge,0
Good service by staff Gireesh.,2
H r gdg,1
Really very nice service?????I m so happy??Thank you??,2
I was very much at home and the delivery guy just didn?t bother to call me and left the consignment with the security. This is completely unacceptable. Please advise your delivery agents to call up the customer.,0
Delivery guy was very helpful. Thank you for the service.,2
My order doesn't delivered to me and blue cart Showed us that our order is delivered,0
H ke,1
Best delivery boys,2
Delivery ? agent nature is very polite.,2
Ir is goid now,2
Khudos,1
Packaging was slightly damaged not too much but it was good Need improvement on packaging..,1
Super first delivery shambhu da tqq???,2
Continue the same ...Cooperation & coordination with the end users.... Jai Hind.,2
You have delivered worng parcel to me.I have ordered M-size but received XL size.,0
The product is not that I ordered the product is different,0
Your service is very good but if your courier boy calling and receiver number is not reachable then please try to what's app call once. Sometimes what's app call help you . Thanks ???,1
Product is not delivered only. Don?t know what kind of service they are providing these days Extremely disappointed Delivery partner not answering call and ignoring the call,0
Nnvb,1
my sbi cradit card retun without my indformation why,0
Parcel has not been delivered to me yet.,0
Delivery staff was polite and good,2
Have not received my order,0
Delivery person Gautam was polite,2
Delivery partner was so nice ?,2
It reached safely. Every thing is okay but had to wait for two days after reaching destination. Delivery man was very good. Product is also in good condition,1
Delivered bt delivery personells not gave proper information about delivery and not Delivered all items even they carry it with them so please improve u r service &gave my remaining items as early as possible,0
Yo deliver the parcel before given time,2
We are happy with delivery boy,2
Blue dart is Frist delivery,1
Contact of the delivery person,1
Very good Delivery guy ?,2
Sir mene you tube per trousers dekha tha our uha se order Kiya bute size small and other trousers received not satisfied. How to refund my trousers. Plz sent coustomer contact no and share link. Immediate action plz,0
Mr Arup is incredibly efficient. Thank you,2
Share the number of the delivery boy for coordination,1
I have self pickup the item,1
The personel is very good and cooperative,2
I didnt receive the parcel at all,0
Happy with delivery service & man.,2
Delivery was good and convenient.,2
Works wonders in 5mins for sensitive areas like face and underarms. This amount would probably last 6-8 months for me. Compared to razor it lasts quite well. Cons- it kinda irritates the skin a bit after washing it off,1
Gpod service,2
I very very impressive your job,2
good  sarvis,2
?????? ??????? ?? ?? ??? ???? ??? ???? ???,1
Currier person did a wonderful job. He telephonically called so many times. Excellent work.,2
TAT should be improved. Item delivered after complaint.,1
l got  that  parcel very late and  the  box is also opened,0
Plz keep up the good work!,2
Nice ? prodect,2
He give me wrong order I have ordered wrist watch he give me coffee cup,0
Bevkuf banaa Diya gaya hai product different bheja gaya hai aur bevkuf banaa Diya product mein kuchh nahin nikala,0
Love the fast and pre delivery?,2
need to improve in efforts to delever the parcels,1
Hffh,1
Thank you for delivering my items. Im grateful.,2
Very nice and fast service The service provider's behavior is very nice,2
Everything Is good,2
Service is very good ??.I am satisfied with him.,2
I need one item please send more Verity's item on my what's up account number,1
I didn't received the correct order they cheated,0
Worst product refund my money please,0
If timings of delivery could also be told in advance it would be best,1
Excellent from booking to delivery,2
Adar product,1
Delivery person was good and serve in good manner.,2
Not a delivery,0
It's the worst service I've ever seen Literally the delivery partners were unable to find My location and didn't inform me So I've to visit their location to pickup My order,0
Kindly do the delivery on time,1
On time delivery before event.good service,2
Got no call from the delivery agent and straight up the delivery was canceled. After multiple days of waiting had to go and pick up the package on my own. When inquired about the undelivered prodcut they showed little to no interaction. They even spelled my named wrong even after showing them proof.,0
Good service Akshay nice work exlent working on,2
From address is hiding by blue dart dont hide from adress some fake products through bluedart,0
Firoj greed,0
I have not get my delivery,0
Very fast dilivery very good service...,2
Blue Dart provided a great experience with their recent delivery,2
Nice Delivery of the curiour,2
Will be better if call/text in advance before cmg for delivery,1
Not good return my parcelNo need Return,0
He is not door delivery,0
Really delivery person is helpful person,2
Satisfied delevary and good person delevary brother,2
the service was perfect,2
He was quick enough to deliver the order after the call he made,2
Great experience with blue dart. In my area your delivery agent is very good. Behaviour of your delivery agent is great,2
Good service... delivery boy is so good,2
The delivery person walked away without delivering and marked the order complete,0
It was a great experience with blue dart .  Your services are always good ?.No recommendation Needed??.,2
It's tremendously awesome I appericiate it,2
Worst experience ever  delay without reason ( kachre wala pn time vr yeto ),0
Not delivery at home,0
Good person time for delivery ???,2
Jxjx,1
Now they are immaculate service given to me. ????,2
Best and too good thank,2
Blue dart delivery boy are Good behaviour,2
It was a credit card delivery and the delivery guy didn?t even checked my id and asked me for any otp. Very disappointed,0
Package not delivered and received message delivered done,0
Delivery partner was patient,2
Sarvice is very good ??,2
Thank you so much for delivered my card,2
Very nice service thankyou team,2
Delivery on timeI am so ?,2
Bludart Courier service is provide best service  and timely deliver.,2
Ggfddd,1
Please stop carry forwarding fraud products.,0
Service is quite good.  Keep it up!Ss,2
Doing well now,2
Keep it ON,1
By increasing your centres,1
Just keep your hard work,2
Good service especially the delivery agent,2
Hshah,1
Goood sarvice,2
Customer care number is not reachable,0
sbwuenejen,1
make perfect deliveries ?,1
It was late delivered,0
Overall good service?,2
Very happy with the product and shipment.it reached very fast and on time.,2
So happy with the service friendly fast and stress free!?,2
Not received this product,0
Material delivered in broken condition,0
Excellent customer service support,2
Delivery agent is very much polite and made a quick delivery,2
Good Services...,2
Always polite and with patience.,2
Was great working with them,2
My product is very bad is colour was very bad return my order I request you,0
Dilevery delay,0
Technically,1
No contact given,0
Item are missing,0
I have been scammed there is garbage in the parcel not what I ordered.,0
I ordered nexgear wireless auto car player but I recieved wifi adapter instead of my order,0
I got scammed by the seller,0
worst scam products delivering people i received used torn clothes delivered by these people worst dont trust,0
Delivery was rescheduled with a reason that was untrue. I was present at the address during original delivery schedule. And suddenly it was rescheduled saying consignee not available which was completely false.,0
Hsd to pickup,1
Charges are very high,0
No doubt for delivery Bluedart is Bluedart,2
Refused take payment in cash,0
Always bluedart is the best.,2
Very & Best Service,2
Please call customer when delivering goods. Many times it gets delivered to wrong person.,0
Very bad product and quantity  is very less,0
Muje otp puch liya aur parcle nahi diya.. M ghar se bahar tha security ke pass rakhne bola tha nahi rakha... Deliveri boy ka no 9881212297 ye h,0
Good delivery guy dhaval darbar,2
Satisfied?.,2
?? ???? ???? survice ??? ?? ??????? survice boy ?? ???????? ??? ??????? ???? ???? . ???????,2
Ok it's enough,1
Always try to give me between 9am to 2pm.because it's my office address.,1
Sorry' galti se,1
I don't want this product,0
Very very poor unethical and unprofessional service. Please pay good money and hire better workers. The courier guy came near my house but didn't deliver my parcel just because she was getting late. Do u realise how important my document was.  Zero service,0
Not received to me but message came delivered,0
Very rude behavior of the delivery person,0
The delivery person is very known to this address and very humble.,2
Delivery uncle was very generous and helpful,2
The delivery man was very polite and good and very friendly,2
verey good sarvice,2
Wrong item recieve in package this is very rude,0
Very good service and early Deliver.Thank you blue Dart,2
Thank you Kamakha ?,2
Took a long time to deliver with multiple delays,0
Better to deliver earlier,1
Thank you bro very ?,2
I didn't receive the parcels,0
I have not received delivery itself . I don?t know where it delivered,0
ATM,1
Fgig,1
The parcel was delivered properly and was received on time,2
Duru,1
Make economical,1
It was nice already,2
Before time delivery than expected and hassle free,2
It's a very bad experience,0
Very Early delivery,2
The package is missing,0
Delivery executive was so nice & professional.,2
Deliver partner is good ?,2
Delay delay,0
Its my first Order on nykaa I love it The delivery partner is also very good and uptodate nice experience nj,2
I don't know why you delivery boy asked for money,0
Be very friendly,1
Shahnawaz,1
Good and fast india delivery,2
Very POOR Service,0
Delivery Boy do not deliver the Shipment I have to Collect it from the office Previously I have a shipment but it was Returned,0
Project decision,1
All good but most important delivery person behaviour is very nice,2
Delievery was smooth and delivery guy was very kind and helpful. On time delivery.,2
Gode,1
It was out for delivery for 3 days,0
Nice guy he given parcel at my door step also very helpful person,2
Tooooo much good,2
???every thing is good,2
The Courier guy is such a humble and hardworking person,2
I was not expecting it 3 days earlier but thanks for the delivery,2
They didn't delivery to me they are asking me to come collect at service,0
Delivery boy did not have interaction with me than why ur man delivered the courier to the gourd when I am available 24vhrs in the house,0
The above Shipment is not yet delivered to me (R Kannan -Mob:9884101685). Blue Dart has given false and misleading information by SMS and also by False/Wrong updation in Online Tracking.Take necessary immediate action for door delivery.,0
Late dilevery 24th ko parcel receive hona tha 27th ko aaya hai woh bhi jab castomer care ko call ki hai isliye.,0
Sari is worsted that quality is too bad that's colour is old ????,0
Excellent Service by the Executive. Thankyou so much!,2
Gd behaviour from delivery boy,2
Servic no,1
Thank u bhaiya,2
Delivered on time but,1
This delivery experience was good.,2
Your delivery executive is indeed a very dedicated person,2
The delevery guy was very rude and he ask us to come down and collect.He is not ready to handover the courier and talking so much..not satisfied with his approach.,0
Docket not recd,0
very nice Sarvis,2
Services were on point,2
Great delivery experience smooth and silent. kind delivery men,2
I didn't receive anything. My address has been changed from Mogappair eadt to Nolambur long back. Updated my address in almost everything but dono ehich parcel is this. This happened few times ago as i am not available the parcel has been returned. They should have called me right.My number is same 9841312325. Please call me,0
Already good service provided by you. I am satisfied.,2
Very late delivery everytimePathetic service ever,0
The delivery person is very efficient,2
Today fake product want return,0
I think you people doing well,2
No calls or no information about the delivery. Simply handovered to security person. This is not expected from delivery partner like Blue Dart.. Very much ?,0
Without my knowledge the status is showing that it is delivered that to some other person named rakesh,0
Excellent Service 10/10,2
Service was  good. Please provide them proper facilities.,2
Excellent service from Bluedart. Because of heavy rain and bad weather the shipment got delayed. I sent mail to customer service since the parcel contained medicines. They immediately responded and delivered parcel on time. I appreciate their service in this bad weather,2
I don?t like to take delivery at 10 pm,1
I m satisfied by the service,2
Ateekahmad,1
Blue dart has always been super logistics company.its fast and the best of best.,2
Excellent service provided by tamhrang bro and Isaac bro,2
No need to action...,1
Tiabnzbxn,1
Delivery should be done on the same day as the fixed delivery date in any case.,1
Time perfect,2
While i appreciate the support of the delivery official in helping me out,2
First time! Delivery person was so friendly and kind act. Polite and patience is necessary in work and he is very good at his task. Bingo? kalyaan kumar,2
OTP problem persist,0
Very good delivery and the grandfather's behavior is also very good.,2
Parcel has been reached Indore on 23/5/25 but delivered on 27/5 at 7 pm.The expected date of delivery was 24/5/25.,0
Firstly the delivery person refused to deliver my package at my home by making stupid excuse. Then I asked them to drop it at more convenient location for them. They sent the message that the parcel has been delivered,0
All over its a great experience,2
Quick delivery and excellent delivery agents,2
The delivery executive,1
Hard time coordinating,0
Very good.  Keep it up,2
Excellent service.polite delivery mansidhu,2
Nice fast delevry,2
Delivering person,1
Jffu,1
Kotak Mahindra mein liye bahut achcha hai,2
Delivery Person is very Polite,2
Service is bery good,2
"Delivery Agent misbehaved with my parents.He also threaten us that from next time there won't be any delivery to your house.First he rejected my 61 year old mom request to come stairs to give courier. My father went down to receive the courier and then he was just talking rubbish in frustration. This whole house is mine so why should I mention first floor or Ground floor. Even though my father came down still he was uttering ""floor likhte nhi h khi",0
I didnot receive the parcel delevery boy delever to wrong person,0
The delivery OTP and tracking details should also come on the email ID.,1
My new scooty side was fine at the time of booking but when delivered me found side stand is band condition. Very poor service,0
Best service people is good ?,2
Very poor delivery experience. Waited for four days after the product was out for delivery.Delivery guy falsely claimed the premises was closed and didn't attempted the delivery for 3 consecutive days.,0
Blue Dart Very good,2
Delivery person was great always do delivery on time and polite in nature,2
Ugij,1
Uugjv,1
Fabulous service from blue dart in the rainy season Mr pavan,2
Girlfriend i'm,1
Send the message on the mobile the day the courier has to be received by tge person at residence so we don't have to wait for the courier person.,1
Very 2 good service,2
No comments u r always the best,2
It was fine .,1
Friendly and familar delivery boy,2
The delivery person was very polite and good at delivery of the item,2
Superfast service c,2
Bahot jyada delay Kiya 25 may ko aane wala parcel 28 may ko deliver Kiya....,0
T shirt material was superb,2
I had not received the package. To whom it was delivered?,0
Return to my order please,0
Great job Akshay nice work exlent working in the day ????,2
It's awsm,2
The delivery was trustworthy,2
Your service are so superb,2
Mkjjh,1
Fabulous service from blue dart Pavan,2
I have to chase multiple times to Bluedart for my package and still got delivered 5 days late than the commited date. So I am not happy with Bluedart services.,0
Mind Blowing Courier Service. Specially for a Delivery man. Who comes to deliver parcel any weather Condition. Thanks,2
Very best service.timly arrival,2
I didn't recieved this order as i was out of town. And no one on my behalf recieved this order. It was supposed to be returned but it was forcibly delivered somewhere which i also don't know.,0
Delivered safely and on time.,2
Wrong supply  material,0
Every time my order which has been given to bluedart it is delivered late...was supposed to arrive on 23may but received on 27th may...... unable to contact blue back..... please check,0
Amazing behaviour and friendly nature,2
Abhi to mai parcel le kr hi khush hun use krne ke bad feadback deti hun ?,2
Very cordial service.,2
The business is done with fraud stop doing business with them I ordered a mouse and was given a small cup of 5 rs,0
Delivery boy is Polite and the way he delivered the product is soo good. Think on hiking on him.,2
Great Service Like Always. Will definitlely use BlueDart in future as well.,2
Thnq so much for your service and specially thank to you delivery boy during this weather safely delivered my parcel,2
Make your services cheaper,1
Jaisa expact ki waisa bilkul bhi nhi h,0
I received before the time. Thank you blue dart.,2
Awesome product and Delivery service,2
